taxonomy,consequence,loss_type,slight,moderate,extensive,complete
CR/LFINF+DUL/H4/SOS/IND,homeless,structural,0,0,0,0
CR/LFINF+DUL/H4/SOS/RES,homeless,structural,0,0,1,1
CR/LFINF+DUL/H5/CCA/COM,homeless,structural,0,0,0,0
CR/LFINF+DUL/H5/CCA/IND,homeless,structural,0,0,0,0
CR/LFINF+DUL/H5/CCA/RES,homeless,structural,0,0,1,1
CR/LFINF+DUL/H5/SOS/COM,homeless,structural,0,0,0,0
CR/LFINF+DUL/H5/SOS/IND,homeless,structural,0,0,0,0
CR/LFINF+DUL/H5/SOS/RES,homeless,structural,0,0,1,1
CR/LFINF+DUL/H6/CCA/COM,homeless,structural,0,0,0,0
CR/LFINF+DUL/H6/CCA/IND,homeless,structural,0,0,0,0
CR/LFINF+DUL/H6/CCA/RES,homeless,structural,0,0,1,1
CR/LFINF+DUL/H6/SOS/COM,homeless,structural,0,0,0,0
CR/LFINF+DUL/H6/SOS/IND,homeless,structural,0,0,0,0
CR/LFINF+DUL/H6/SOS/RES,homeless,structural,0,0,1,1
CR/LFINF+DUL/H7/CCA/COM,homeless,structural,0,0,0,0
CR/LFINF+DUL/H7/CCA/IND,homeless,structural,0,0,0,0
CR/LFINF+DUL/H7/CCA/RES,homeless,structural,0,0,1,1
CR/LFINF+DUL/H7/SOS/COM,homeless,structural,0,0,0,0
CR/LFINF+DUL/H7/SOS/IND,homeless,structural,0,0,0,0
CR/LFINF+DUL/H7/SOS/RES,homeless,structural,0,0,1,1
CR/LFINF+DUL/H8/CCA/COM,homeless,structural,0,0,0,0
CR/LFINF+DUL/H8/CCA/IND,homeless,structural,0,0,0,0
CR/LFINF+DUL/H8/CCA/RES,homeless,structural,0,0,1,1
CR/LFINF+DUL/H8/SOS/COM,homeless,structural,0,0,0,0
CR/LFINF+DUL/H8/SOS/IND,homeless,structural,0,0,0,0
CR/LFINF+DUL/H8/SOS/RES,homeless,structural,0,0,1,1
CR/LFINF+DUL/H9/CCA/COM,homeless,structural,0,0,0,0
CR/LFINF+DUL/H9/CCA/IND,homeless,structural,0,0,0,0
CR/LFINF+DUL/H9/CCA/RES,homeless,structural,0,0,1,1
CR/LFINF+DUL/H9/SOS/COM,homeless,structural,0,0,0,0
CR/LFINF+DUL/H9/SOS/IND,homeless,structural,0,0,0,0
CR/LFINF+DUL/H9/SOS/RES,homeless,structural,0,0,1,1
CR/LFINF+DUL+VL100/H1/SOS/COM,homeless,structural,0,0,0,0
CR/LFINF+DUL+VL100/H1/SOS/IND,homeless,structural,0,0,0,0
CR/LFINF+DUL+VL100/H1/SOS/RES,homeless,structural,0,0,1,1
CR/LFINF+DUL+VL100/H10/SOS/COM,homeless,structural,0,0,0,0
CR/LFINF+DUL+VL100/H10/SOS/IND,homeless,structural,0,0,0,0
CR/LFINF+DUL+VL100/H10/SOS/RES,homeless,structural,0,0,1,1
CR/LFINF+DUL+VL100/H2/SOS/COM,homeless,structural,0,0,0,0
CR/LFINF+DUL+VL100/H2/SOS/IND,homeless,structural,0,0,0,0
CR/LFINF+DUL+VL100/H2/SOS/RES,homeless,structural,0,0,1,1
CR/LFINF+DUL+VL100/H3/SOS/COM,homeless,structural,0,0,0,0
CR/LFINF+DUL+VL100/H3/SOS/IND,homeless,structural,0,0,0,0
CR/LFINF+DUL+VL100/H3/SOS/RES,homeless,structural,0,0,1,1
CR/LFINF+DUL+VL100/H4/SOS/COM,homeless,structural,0,0,0,0
CR/LFINF+DUL+VL100/H4/SOS/IND,homeless,structural,0,0,0,0
CR/LFINF+DUL+VL100/H4/SOS/RES,homeless,structural,0,0,1,1
CR/LFINF+DUL+VL100/H5/SOS/COM,homeless,structural,0,0,0,0
CR/LFINF+DUL+VL100/H5/SOS/IND,homeless,structural,0,0,0,0
CR/LFINF+DUL+VL100/H5/SOS/RES,homeless,structural,0,0,1,1
CR/LFINF+DUL+VL100/H6/SOS/COM,homeless,structural,0,0,0,0
CR/LFINF+DUL+VL100/H6/SOS/IND,homeless,structural,0,0,0,0
CR/LFINF+DUL+VL100/H6/SOS/RES,homeless,structural,0,0,1,1
CR/LFINF+DUL+VL100/H7/SOS/COM,homeless,structural,0,0,0,0
CR/LFINF+DUL+VL100/H7/SOS/IND,homeless,structural,0,0,0,0
CR/LFINF+DUL+VL100/H7/SOS/RES,homeless,structural,0,0,1,1
CR/LFINF+DUL+VL100/H8/SOS/COM,homeless,structural,0,0,0,0
CR/LFINF+DUL+VL100/H8/SOS/IND,homeless,structural,0,0,0,0
CR/LFINF+DUL+VL100/H8/SOS/RES,homeless,structural,0,0,1,1
CR/LFINF+DUL+VL100/H9/SOS/COM,homeless,structural,0,0,0,0
CR/LFINF+DUL+VL100/H9/SOS/IND,homeless,structural,0,0,0,0
CR/LFINF+DUL+VL100/H9/SOS/RES,homeless,structural,0,0,1,1
CR/LFM+CDH+DUH/H1/COM,homeless,structural,0,0,0,0
CR/LFM+CDH+DUH/H1/IND,homeless,structural,0,0,0,0
CR/LFM+CDH+DUH/H1/RES,homeless,structural,0,0,1,1
CR/LFM+CDH+DUH/H10/COM,homeless,structural,0,0,0,0
CR/LFM+CDH+DUH/H10/IND,homeless,structural,0,0,0,0
CR/LFM+CDH+DUH/H10/RES,homeless,structural,0,0,1,1
CR/LFM+CDH+DUH/H2/COM,homeless,structural,0,0,0,0
CR/LFM+CDH+DUH/H2/IND,homeless,structural,0,0,0,0
CR/LFM+CDH+DUH/H2/RES,homeless,structural,0,0,1,1
CR/LFM+CDH+DUH/H3/COM,homeless,structural,0,0,0,0
CR/LFM+CDH+DUH/H3/IND,homeless,structural,0,0,0,0
CR/LFM+CDH+DUH/H3/RES,homeless,structural,0,0,1,1
CR/LFM+CDH+DUH/H4/COM,homeless,structural,0,0,0,0
CR/LFM+CDH+DUH/H4/IND,homeless,structural,0,0,0,0
CR/LFM+CDH+DUH/H4/RES,homeless,structural,0,0,1,1
CR/LFM+CDH+DUH/H5/COM,homeless,structural,0,0,0,0
CR/LFM+CDH+DUH/H5/IND,homeless,structural,0,0,0,0
CR/LFM+CDH+DUH/H5/RES,homeless,structural,0,0,1,1
CR/LFM+CDH+DUH/H6/COM,homeless,structural,0,0,0,0
CR/LFM+CDH+DUH/H6/IND,homeless,structural,0,0,0,0
CR/LFM+CDH+DUH/H6/RES,homeless,structural,0,0,1,1
CR/LFM+CDH+DUH/H7/COM,homeless,structural,0,0,0,0
CR/LFM+CDH+DUH/H7/IND,homeless,structural,0,0,0,0
CR/LFM+CDH+DUH/H7/RES,homeless,structural,0,0,1,1
CR/LFM+CDH+DUH/H8/COM,homeless,structural,0,0,0,0
CR/LFM+CDH+DUH/H8/IND,homeless,structural,0,0,0,0
CR/LFM+CDH+DUH/H8/RES,homeless,structural,0,0,1,1
CR/LFM+CDH+DUH/H9/COM,homeless,structural,0,0,0,0
CR/LFM+CDH+DUH/H9/IND,homeless,structural,0,0,0,0
CR/LFM+CDH+DUH/H9/RES,homeless,structural,0,0,1,1
CR/LFM+CDH+DUM/H1/COM,homeless,structural,0,0,0,0
CR/LFM+CDH+DUM/H1/IND,homeless,structural,0,0,0,0
CR/LFM+CDH+DUM/H1/RES,homeless,structural,0,0,1,1
CR/LFM+CDH+DUM/H10/COM,homeless,structural,0,0,0,0
CR/LFM+CDH+DUM/H10/IND,homeless,structural,0,0,0,0
CR/LFM+CDH+DUM/H10/RES,homeless,structural,0,0,1,1
CR/LFM+CDH+DUM/H2/COM,homeless,structural,0,0,0,0
CR/LFM+CDH+DUM/H2/IND,homeless,structural,0,0,0,0
CR/LFM+CDH+DUM/H2/RES,homeless,structural,0,0,1,1
CR/LFM+CDH+DUM/H3/COM,homeless,structural,0,0,0,0
CR/LFM+CDH+DUM/H3/IND,homeless,structural,0,0,0,0
CR/LFM+CDH+DUM/H3/RES,homeless,structural,0,0,1,1
CR/LFM+CDH+DUM/H4/COM,homeless,structural,0,0,0,0
CR/LFM+CDH+DUM/H4/IND,homeless,structural,0,0,0,0
CR/LFM+CDH+DUM/H4/RES,homeless,structural,0,0,1,1
CR/LFM+CDH+DUM/H5/COM,homeless,structural,0,0,0,0
CR/LFM+CDH+DUM/H5/IND,homeless,structural,0,0,0,0
CR/LFM+CDH+DUM/H5/RES,homeless,structural,0,0,1,1
CR/LFM+CDH+DUM/H6/COM,homeless,structural,0,0,0,0
CR/LFM+CDH+DUM/H6/IND,homeless,structural,0,0,0,0
CR/LFM+CDH+DUM/H6/RES,homeless,structural,0,0,1,1
CR/LFM+CDH+DUM/H7/COM,homeless,structural,0,0,0,0
CR/LFM+CDH+DUM/H7/IND,homeless,structural,0,0,0,0
CR/LFM+CDH+DUM/H7/RES,homeless,structural,0,0,1,1
CR/LFM+CDH+DUM/H8/COM,homeless,structural,0,0,0,0
CR/LFM+CDH+DUM/H8/IND,homeless,structural,0,0,0,0
CR/LFM+CDH+DUM/H8/RES,homeless,structural,0,0,1,1
CR/LFM+CDH+DUM/H9/COM,homeless,structural,0,0,0,0
CR/LFM+CDH+DUM/H9/IND,homeless,structural,0,0,0,0
CR/LFM+CDH+DUM/H9/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUL/H1/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL/H1/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL/H1/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUL/H10/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL/H10/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL/H10/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUL/H2/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL/H2/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL/H2/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUL/H3/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL/H3/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL/H3/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUL/H4/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL/H4/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL/H4/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUL/H5/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL/H5/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL/H5/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUL/H6/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL/H6/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL/H6/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUL/H7/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL/H7/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL/H7/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUL/H8/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL/H8/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL/H8/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUL/H9/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL/H9/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL/H9/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUL+VL100/H1/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL+VL100/H1/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL+VL100/H1/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUL+VL100/H10/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL+VL100/H10/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL+VL100/H10/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUL+VL100/H2/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL+VL100/H2/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL+VL100/H2/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUL+VL100/H3/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL+VL100/H3/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL+VL100/H3/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUL+VL100/H4/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL+VL100/H4/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL+VL100/H4/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUL+VL100/H5/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL+VL100/H5/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL+VL100/H5/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUL+VL100/H6/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL+VL100/H6/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL+VL100/H6/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUL+VL100/H7/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL+VL100/H7/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL+VL100/H7/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUL+VL100/H8/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL+VL100/H8/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL+VL100/H8/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUL+VL100/H9/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL+VL100/H9/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUL+VL100/H9/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUM/H1/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM/H1/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM/H1/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUM/H10/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM/H10/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM/H10/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUM/H2/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM/H2/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM/H2/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUM/H3/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM/H3/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM/H3/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUM/H4/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM/H4/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM/H4/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUM/H5/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM/H5/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM/H5/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUM/H6/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM/H6/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM/H6/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUM/H7/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM/H7/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM/H7/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUM/H8/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM/H8/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM/H8/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUM/H9/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM/H9/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM/H9/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUM+VL100/H1/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM+VL100/H1/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM+VL100/H1/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUM+VL100/H10/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM+VL100/H10/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM+VL100/H10/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUM+VL100/H2/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM+VL100/H2/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM+VL100/H2/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUM+VL100/H3/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM+VL100/H3/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM+VL100/H3/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUM+VL100/H4/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM+VL100/H4/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM+VL100/H4/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUM+VL100/H5/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM+VL100/H5/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM+VL100/H5/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUM+VL100/H6/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM+VL100/H6/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM+VL100/H6/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUM+VL100/H7/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM+VL100/H7/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM+VL100/H7/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUM+VL100/H8/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM+VL100/H8/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM+VL100/H8/RES,homeless,structural,0,0,1,1
CR/LFM+CDL+DUM+VL100/H9/COM,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM+VL100/H9/IND,homeless,structural,0,0,0,0
CR/LFM+CDL+DUM+VL100/H9/RES,homeless,structural,0,0,1,1
CR/LFM+CDM+DUL/H1/COM,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL/H1/IND,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL/H1/RES,homeless,structural,0,0,1,1
CR/LFM+CDM+DUL/H10/COM,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL/H10/IND,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL/H10/RES,homeless,structural,0,0,1,1
CR/LFM+CDM+DUL/H2/COM,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL/H2/IND,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL/H2/RES,homeless,structural,0,0,1,1
CR/LFM+CDM+DUL/H3/COM,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL/H3/IND,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL/H3/RES,homeless,structural,0,0,1,1
CR/LFM+CDM+DUL/H4/COM,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL/H4/IND,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL/H4/RES,homeless,structural,0,0,1,1
CR/LFM+CDM+DUL/H5/COM,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL/H5/IND,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL/H5/RES,homeless,structural,0,0,1,1
CR/LFM+CDM+DUL/H6/COM,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL/H6/IND,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL/H6/RES,homeless,structural,0,0,1,1
CR/LFM+CDM+DUL/H7/COM,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL/H7/IND,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL/H7/RES,homeless,structural,0,0,1,1
CR/LFM+CDM+DUL/H8/COM,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL/H8/IND,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL/H8/RES,homeless,structural,0,0,1,1
CR/LFM+CDM+DUL/H9/COM,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL/H9/IND,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL/H9/RES,homeless,structural,0,0,1,1
CR/LFM+CDM+DUL+VL100/H1/COM,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL+VL100/H1/IND,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL+VL100/H1/RES,homeless,structural,0,0,1,1
CR/LFM+CDM+DUL+VL100/H10/COM,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL+VL100/H10/IND,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL+VL100/H10/RES,homeless,structural,0,0,1,1
CR/LFM+CDM+DUL+VL100/H2/COM,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL+VL100/H2/IND,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL+VL100/H2/RES,homeless,structural,0,0,1,1
CR/LFM+CDM+DUL+VL100/H3/COM,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL+VL100/H3/IND,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL+VL100/H3/RES,homeless,structural,0,0,1,1
CR/LFM+CDM+DUL+VL100/H4/COM,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL+VL100/H4/IND,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL+VL100/H4/RES,homeless,structural,0,0,1,1
CR/LFM+CDM+DUL+VL100/H5/COM,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL+VL100/H5/IND,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL+VL100/H5/RES,homeless,structural,0,0,1,1
CR/LFM+CDM+DUL+VL100/H6/COM,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL+VL100/H6/IND,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL+VL100/H6/RES,homeless,structural,0,0,1,1
CR/LFM+CDM+DUL+VL100/H7/COM,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL+VL100/H7/IND,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL+VL100/H7/RES,homeless,structural,0,0,1,1
CR/LFM+CDM+DUL+VL100/H8/COM,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL+VL100/H8/IND,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL+VL100/H8/RES,homeless,structural,0,0,1,1
CR/LFM+CDM+DUL+VL100/H9/COM,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL+VL100/H9/IND,homeless,structural,0,0,0,0
CR/LFM+CDM+DUL+VL100/H9/RES,homeless,structural,0,0,1,1
CR/LFM+CDM+DUM/H1/COM,homeless,structural,0,0,0,0
CR/LFM+CDM+DUM/H1/IND,homeless,structural,0,0,0,0
CR/LFM+CDM+DUM/H1/RES,homeless,structural,0,0,1,1
CR/LFM+CDM+DUM/H10/COM,homeless,structural,0,0,0,0
CR/LFM+CDM+DUM/H10/IND,homeless,structural,0,0,0,0
CR/LFM+CDM+DUM/H10/RES,homeless,structural,0,0,1,1
CR/LFM+CDM+DUM/H2/COM,homeless,structural,0,0,0,0
CR/LFM+CDM+DUM/H2/IND,homeless,structural,0,0,0,0
CR/LFM+CDM+DUM/H2/RES,homeless,structural,0,0,1,1
CR/LFM+CDM+DUM/H3/COM,homeless,structural,0,0,0,0
CR/LFM+CDM+DUM/H3/IND,homeless,structural,0,0,0,0
CR/LFM+CDM+DUM/H3/RES,homeless,structural,0,0,1,1
CR/LFM+CDM+DUM/H4/COM,homeless,structural,0,0,0,0
CR/LFM+CDM+DUM/H4/IND,homeless,structural,0,0,0,0
CR/LFM+CDM+DUM/H4/RES,homeless,structural,0,0,1,1
CR/LFM+CDM+DUM/H5/COM,homeless,structural,0,0,0,0
CR/LFM+CDM+DUM/H5/IND,homeless,structural,0,0,0,0
CR/LFM+CDM+DUM/H5/RES,homeless,structural,0,0,1,1
CR/LFM+CDM+DUM/H6/COM,homeless,structural,0,0,0,0
CR/LFM+CDM+DUM/H6/IND,homeless,structural,0,0,0,0
CR/LFM+CDM+DUM/H6/RES,homeless,structural,0,0,1,1
CR/LFM+CDM+DUM/H7/COM,homeless,structural,0,0,0,0
CR/LFM+CDM+DUM/H7/IND,homeless,structural,0,0,0,0
CR/LFM+CDM+DUM/H7/RES,homeless,structural,0,0,1,1
CR/LFM+CDM+DUM/H8/COM,homeless,structural,0,0,0,0
CR/LFM+CDM+DUM/H8/IND,homeless,structural,0,0,0,0
CR/LFM+CDM+DUM/H8/RES,homeless,structural,0,0,1,1
CR/LFM+CDM+DUM/H9/COM,homeless,structural,0,0,0,0
CR/LFM+CDM+DUM/H9/IND,homeless,structural,0,0,0,0
CR/LFM+CDM+DUM/H9/RES,homeless,structural,0,0,1,1
CR/LPB+DUH/H4/COM,homeless,structural,0,0,0,0
CR/LPB+DUH/H4/IND,homeless,structural,0,0,0,0
CR/LPB+DUH/H4/RES,homeless,structural,0,0,1,1
CR/LPB+DUH/H5/COM,homeless,structural,0,0,0,0
CR/LPB+DUH/H5/IND,homeless,structural,0,0,0,0
CR/LPB+DUH/H5/RES,homeless,structural,0,0,1,1
CR/LPB+DUH/H6/COM,homeless,structural,0,0,0,0
CR/LPB+DUH/H6/IND,homeless,structural,0,0,0,0
CR/LPB+DUH/H6/RES,homeless,structural,0,0,1,1
CR/LPB+DUH/H7/COM,homeless,structural,0,0,0,0
CR/LPB+DUH/H7/IND,homeless,structural,0,0,0,0
CR/LPB+DUH/H7/RES,homeless,structural,0,0,1,1
CR/LPB+DUH/H8/COM,homeless,structural,0,0,0,0
CR/LPB+DUH/H8/IND,homeless,structural,0,0,0,0
CR/LPB+DUH/H8/RES,homeless,structural,0,0,1,1
CR/LPB+DUH/H9/COM,homeless,structural,0,0,0,0
CR/LPB+DUH/H9/IND,homeless,structural,0,0,0,0
CR/LPB+DUH/H9/RES,homeless,structural,0,0,1,1
CR/LPB+DUL/H4/COM,homeless,structural,0,0,0,0
CR/LPB+DUL/H4/IND,homeless,structural,0,0,0,0
CR/LPB+DUL/H4/RES,homeless,structural,0,0,1,1
CR/LPB+DUL/H5/COM,homeless,structural,0,0,0,0
CR/LPB+DUL/H5/IND,homeless,structural,0,0,0,0
CR/LPB+DUL/H5/RES,homeless,structural,0,0,1,1
CR/LPB+DUL/H6/COM,homeless,structural,0,0,0,0
CR/LPB+DUL/H6/IND,homeless,structural,0,0,0,0
CR/LPB+DUL/H6/RES,homeless,structural,0,0,1,1
CR/LPB+DUL/H7/COM,homeless,structural,0,0,0,0
CR/LPB+DUL/H7/IND,homeless,structural,0,0,0,0
CR/LPB+DUL/H7/RES,homeless,structural,0,0,1,1
CR/LPB+DUL/H8/COM,homeless,structural,0,0,0,0
CR/LPB+DUL/H8/IND,homeless,structural,0,0,0,0
CR/LPB+DUL/H8/RES,homeless,structural,0,0,1,1
CR/LPB+DUL/H9/COM,homeless,structural,0,0,0,0
CR/LPB+DUL/H9/IND,homeless,structural,0,0,0,0
CR/LPB+DUL/H9/RES,homeless,structural,0,0,1,1
CR/LPB+DUL+VL100/H4/COM,homeless,structural,0,0,0,0
CR/LPB+DUL+VL100/H4/IND,homeless,structural,0,0,0,0
CR/LPB+DUL+VL100/H4/RES,homeless,structural,0,0,1,1
CR/LPB+DUL+VL100/H5/COM,homeless,structural,0,0,0,0
CR/LPB+DUL+VL100/H5/IND,homeless,structural,0,0,0,0
CR/LPB+DUL+VL100/H5/RES,homeless,structural,0,0,1,1
CR/LPB+DUL+VL100/H6/COM,homeless,structural,0,0,0,0
CR/LPB+DUL+VL100/H6/IND,homeless,structural,0,0,0,0
CR/LPB+DUL+VL100/H6/RES,homeless,structural,0,0,1,1
