taxonomy,consequence,loss_type,slight,moderate,extensive,complete
CR/LDUAL+CDM+DUL/H1/COM,fatalities,structural,0,0,0,0.00796053
CR/LDUAL+CDM+DUL/H1/IND,fatalities,structural,0,0,0,0.00796053
CR/LDUAL+CDM+DUL/H1/RES,fatalities,structural,0,0,0,0.00796053
CR/LDUAL+CDM+DUL/H10/COM,fatalities,structural,0,0,0,0.015921061
CR/LDUAL+CDM+DUL/H10/IND,fatalities,structural,0,0,0,0.015921061
CR/LDUAL+CDM+DUL/H10/RES,fatalities,structural,0,0,0,0.015921061
CR/LDUAL+CDM+DUL/H11/COM,fatalities,structural,0,0,0,0.015921061
CR/LDUAL+CDM+DUL/H11/IND,fatalities,structural,0,0,0,0.015921061
CR/LDUAL+CDM+DUL/H11/RES,fatalities,structural,0,0,0,0.015921061
CR/LDUAL+CDM+DUL/H12/COM,fatalities,structural,0,0,0,0.015921061
CR/LDUAL+CDM+DUL/H12/IND,fatalities,structural,0,0,0,0.015921061
CR/LDUAL+CDM+DUL/H12/RES,fatalities,structural,0,0,0,0.015921061
CR/LDUAL+CDM+DUL/H2/COM,fatalities,structural,0,0,0,0.009747588
CR/LDUAL+CDM+DUL/H2/IND,fatalities,structural,0,0,0,0.009747588
CR/LDUAL+CDM+DUL/H2/RES,fatalities,structural,0,0,0,0.009747588
CR/LDUAL+CDM+DUL/H3/COM,fatalities,structural,0,0,0,0.011318033
CR/LDUAL+CDM+DUL/H3/IND,fatalities,structural,0,0,0,0.011318033
CR/LDUAL+CDM+DUL/H3/RES,fatalities,structural,0,0,0,0.011318033
CR/LDUAL+CDM+DUL/H4/COM,fatalities,structural,0,0,0,0.012671865
CR/LDUAL+CDM+DUL/H4/IND,fatalities,structural,0,0,0,0.012671865
CR/LDUAL+CDM+DUL/H4/RES,fatalities,structural,0,0,0,0.012671865
CR/LDUAL+CDM+DUL/H5/COM,fatalities,structural,0,0,0,0.013809083
CR/LDUAL+CDM+DUL/H5/IND,fatalities,structural,0,0,0,0.013809083
CR/LDUAL+CDM+DUL/H5/RES,fatalities,structural,0,0,0,0.013809083
CR/LDUAL+CDM+DUL/H6/COM,fatalities,structural,0,0,0,0.014729689
CR/LDUAL+CDM+DUL/H6/IND,fatalities,structural,0,0,0,0.014729689
CR/LDUAL+CDM+DUL/H6/RES,fatalities,structural,0,0,0,0.014729689
CR/LDUAL+CDM+DUL/H7/COM,fatalities,structural,0,0,0,0.015433681
CR/LDUAL+CDM+DUL/H7/IND,fatalities,structural,0,0,0,0.015433681
CR/LDUAL+CDM+DUL/H7/RES,fatalities,structural,0,0,0,0.015433681
CR/LDUAL+CDM+DUL/H8/COM,fatalities,structural,0,0,0,0.015921061
CR/LDUAL+CDM+DUL/H8/IND,fatalities,structural,0,0,0,0.015921061
CR/LDUAL+CDM+DUL/H8/RES,fatalities,structural,0,0,0,0.015921061
CR/LDUAL+CDM+DUL/H9/COM,fatalities,structural,0,0,0,0.015921061
CR/LDUAL+CDM+DUL/H9/IND,fatalities,structural,0,0,0,0.015921061
CR/LDUAL+CDM+DUL/H9/RES,fatalities,structural,0,0,0,0.015921061
CR/LDUAL+CDM+DUM/H1/COM,fatalities,structural,0,0,0,0.006050003
CR/LDUAL+CDM+DUM/H1/IND,fatalities,structural,0,0,0,0.006050003
CR/LDUAL+CDM+DUM/H1/RES,fatalities,structural,0,0,0,0.006050003
CR/LDUAL+CDM+DUM/H10/COM,fatalities,structural,0,0,0,0.012100006
CR/LDUAL+CDM+DUM/H10/IND,fatalities,structural,0,0,0,0.012100006
CR/LDUAL+CDM+DUM/H10/NSCA/COM,fatalities,structural,0,0,0,0.012100006
CR/LDUAL+CDM+DUM/H10/NSCA/IND,fatalities,structural,0,0,0,0.012100006
CR/LDUAL+CDM+DUM/H10/NSCA/RES,fatalities,structural,0,0,0,0.012100006
CR/LDUAL+CDM+DUM/H10/RES,fatalities,structural,0,0,0,0.012100006
CR/LDUAL+CDM+DUM/H11/COM,fatalities,structural,0,0,0,0.012100006
CR/LDUAL+CDM+DUM/H11/IND,fatalities,structural,0,0,0,0.012100006
CR/LDUAL+CDM+DUM/H11/NSCA/COM,fatalities,structural,0,0,0,0.012100006
CR/LDUAL+CDM+DUM/H11/NSCA/IND,fatalities,structural,0,0,0,0.012100006
CR/LDUAL+CDM+DUM/H11/NSCA/RES,fatalities,structural,0,0,0,0.012100006
CR/LDUAL+CDM+DUM/H11/RES,fatalities,structural,0,0,0,0.012100006
CR/LDUAL+CDM+DUM/H12/COM,fatalities,structural,0,0,0,0.012100006
CR/LDUAL+CDM+DUM/H12/IND,fatalities,structural,0,0,0,0.012100006
CR/LDUAL+CDM+DUM/H12/NSCA/COM,fatalities,structural,0,0,0,0.012100006
CR/LDUAL+CDM+DUM/H12/NSCA/IND,fatalities,structural,0,0,0,0.012100006
CR/LDUAL+CDM+DUM/H12/NSCA/RES,fatalities,structural,0,0,0,0.012100006
CR/LDUAL+CDM+DUM/H12/RES,fatalities,structural,0,0,0,0.012100006
CR/LDUAL+CDM+DUM/H2/COM,fatalities,structural,0,0,0,0.007408167
CR/LDUAL+CDM+DUM/H2/IND,fatalities,structural,0,0,0,0.007408167
CR/LDUAL+CDM+DUM/H2/RES,fatalities,structural,0,0,0,0.007408167
CR/LDUAL+CDM+DUM/H3/COM,fatalities,structural,0,0,0,0.008601705
CR/LDUAL+CDM+DUM/H3/IND,fatalities,structural,0,0,0,0.008601705
CR/LDUAL+CDM+DUM/H3/RES,fatalities,structural,0,0,0,0.008601705
CR/LDUAL+CDM+DUM/H4/COM,fatalities,structural,0,0,0,0.009630617
CR/LDUAL+CDM+DUM/H4/IND,fatalities,structural,0,0,0,0.009630617
CR/LDUAL+CDM+DUM/H4/RES,fatalities,structural,0,0,0,0.009630617
CR/LDUAL+CDM+DUM/H5/COM,fatalities,structural,0,0,0,0.010494903
CR/LDUAL+CDM+DUM/H5/IND,fatalities,structural,0,0,0,0.010494903
CR/LDUAL+CDM+DUM/H5/RES,fatalities,structural,0,0,0,0.010494903
CR/LDUAL+CDM+DUM/H6/COM,fatalities,structural,0,0,0,0.011194563
CR/LDUAL+CDM+DUM/H6/IND,fatalities,structural,0,0,0,0.011194563
CR/LDUAL+CDM+DUM/H6/RES,fatalities,structural,0,0,0,0.011194563
CR/LDUAL+CDM+DUM/H7/COM,fatalities,structural,0,0,0,0.011729598
CR/LDUAL+CDM+DUM/H7/IND,fatalities,structural,0,0,0,0.011729598
CR/LDUAL+CDM+DUM/H7/RES,fatalities,structural,0,0,0,0.011729598
CR/LDUAL+CDM+DUM/H8/COM,fatalities,structural,0,0,0,0.012100006
CR/LDUAL+CDM+DUM/H8/IND,fatalities,structural,0,0,0,0.012100006
CR/LDUAL+CDM+DUM/H8/NSCA/COM,fatalities,structural,0,0,0,0.012100006
CR/LDUAL+CDM+DUM/H8/NSCA/IND,fatalities,structural,0,0,0,0.012100006
CR/LDUAL+CDM+DUM/H8/NSCA/RES,fatalities,structural,0,0,0,0.012100006
CR/LDUAL+CDM+DUM/H8/RES,fatalities,structural,0,0,0,0.012100006
CR/LDUAL+CDM+DUM/H9/COM,fatalities,structural,0,0,0,0.012100006
CR/LDUAL+CDM+DUM/H9/IND,fatalities,structural,0,0,0,0.012100006
CR/LDUAL+CDM+DUM/H9/NSCA/COM,fatalities,structural,0,0,0,0.012100006
CR/LDUAL+CDM+DUM/H9/NSCA/IND,fatalities,structural,0,0,0,0.012100006
CR/LDUAL+CDM+DUM/H9/NSCA/RES,fatalities,structural,0,0,0,0.012100006
CR/LDUAL+CDM+DUM/H9/RES,fatalities,structural,0,0,0,0.012100006
