PSD_range,PSD_slf
1e-20,0.0
0.001,0.0008339882391210451
0.002,0.0038288799491762175
0.003,0.00930960422147615
0.004,0.017424786696471378
0.005,0.02822638123852364
0.006,0.04169082422961776
0.007,0.05772927677176963
0.008,0.07619492019843206
0.009000000000000001,0.0968897222910259
0.01,0.1195715391896871
0.011,0.14396182590673984
0.012,0.16975395092994602
0.013000000000000001,0.19662196218957276
0.014,0.22422956888175158
0.015,0.252239061303221
0.016,0.2803198777577774
0.017,0.3081565376094585
0.018000000000000002,0.3354556882773448
0.019,0.3619520573998552
0.02,0.38741315549789596
0.021,0.41164263506631926
0.022,0.434482274942102
0.023,0.45581262004434114
0.024,0.47555236257304206
0.025,0.49365659851772026
0.026000000000000002,0.5101141306547106
0.027,0.5249440147533792
0.028,0.5381915589976778
0.029,0.5499239880302336
0.03,0.5602259736448844
0.031,0.5691952156769362
0.032,0.5769382311573463
0.033,0.5835664796058051
0.034,0.5891929197584059
0.035,0.59392906023313
0.036000000000000004,0.5978825355255719
0.037,0.6011552108174311
0.038,0.6038417954617024
0.039,0.6060289263303232
0.04,0.6077946687034071
0.041,0.609208373909252
0.042,0.6103308290614992
0.043000000000000003,0.6112146343418735
0.044,0.6119047465723614
0.045,0.6124391334869607
0.046,0.6128494903438102
0.047,0.6131619785759199
0.048,0.6133979544308031
0.049,0.6135746634906072
0.05,0.6137058842229841
0.051000000000000004,0.6138025100459239
0.052000000000000005,0.6138730646695729
0.053,0.613924149673779
0.054,0.6139608264357692
0.055,0.613986936735104
0.056,0.6140053677627025
0.057,0.6140182679923919
0.058,0.6140272205834135
0.059000000000000004,0.6140333808079275
0.06,0.6140375835602818
0.061,0.6140404264066767
0.062,0.6140423329562716
0.063,0.6140436006392095
0.064,0.6140444363069745
0.065,0.6140449824541684
0.066,0.6140453363140697
0.067,0.6140455636096974
0.068,0.6140457083472951
0.069,0.614045799715401
0.07,0.6140458568926533
0.07100000000000001,0.6140458923625348
0.07200000000000001,0.6140459141745794
0.073,0.6140459274707195
0.074,0.6140459355048656
0.075,0.6140459403169274
0.076,0.6140459431738098
0.077,0.6140459448549952
0.078,0.6140459458355984
0.079,0.6140459464025134
0.08,0.6140459467273628
0.081,0.6140459469118549
0.082,0.6140459470157027
0.083,0.6140459470736368
0.084,0.6140459471056685
0.085,0.6140459471232206
0.08600000000000001,0.6140459471327523
0.08700000000000001,0.6140459471378821
0.088,0.614045947140618
0.089,0.614045947142064
0.09,0.6140459471428215
0.091,0.6140459471432145
0.092,0.6140459471434168
0.093,0.6140459471435198
0.094,0.6140459471435719
0.095,0.614045947143598
0.096,0.6140459471436108
0.097,0.6140459471436172
0.098,0.6140459471436203
0.099,0.6140459471436217
0.1,0.6140459471436225
0.101,0.6140459471436228
0.10200000000000001,0.6140459471436229
0.10300000000000001,0.614045947143623
0.10400000000000001,0.6140459471436231
0.105,0.6140459471436231
0.106,0.6140459471436231
0.107,0.6140459471436231
0.108,0.6140459471436231
0.109,0.6140459471436231
0.11,0.6140459471436231
0.111,0.6140459471436231
0.112,0.6140459471436231
0.113,0.6140459471436231
0.114,0.6140459471436231
0.115,0.6140459471436231
0.116,0.6140459471436231
0.117,0.6140459471436231
0.11800000000000001,0.6140459471436231
0.11900000000000001,0.6140459471436231
0.12,0.6140459471436231
0.121,0.6140459471436231
0.122,0.6140459471436231
0.123,0.6140459471436231
0.124,0.6140459471436231
0.125,0.6140459471436231
0.126,0.6140459471436231
0.127,0.6140459471436231
0.128,0.6140459471436231
0.129,0.6140459471436231
0.13,0.6140459471436231
0.131,0.6140459471436231
0.132,0.6140459471436231
0.133,0.6140459471436231
0.134,0.6140459471436231
0.135,0.6140459471436231
0.136,0.6140459471436231
0.137,0.6140459471436231
0.138,0.6140459471436231
0.139,0.6140459471436231
0.14,0.6140459471436231
0.14100000000000001,0.6140459471436231
0.14200000000000002,0.6140459471436231
0.14300000000000002,0.6140459471436231
0.14400000000000002,0.6140459471436231
0.145,0.6140459471436231
0.146,0.6140459471436231
0.147,0.6140459471436231
0.148,0.6140459471436231
0.149,0.6140459471436231
0.15,0.6140459471436231
0.151,0.6140459471436231
0.152,0.6140459471436231
0.153,0.6140459471436231
0.154,0.6140459471436231
0.155,0.6140459471436231
0.156,0.6140459471436231
0.157,0.6140459471436231
0.158,0.6140459471436231
0.159,0.6140459471436231
0.16,0.6140459471436231
0.161,0.6140459471436231
0.162,0.6140459471436231
0.163,0.6140459471436231
0.164,0.6140459471436231
0.165,0.6140459471436231
0.166,0.6140459471436231
0.167,0.6140459471436231
0.168,0.6140459471436231
0.169,0.6140459471436231
0.17,0.6140459471436231
0.171,0.6140459471436231
0.17200000000000001,0.6140459471436231
0.17300000000000001,0.6140459471436231
0.17400000000000002,0.6140459471436231
0.17500000000000002,0.6140459471436231
0.176,0.6140459471436231
0.177,0.6140459471436231
0.178,0.6140459471436231
0.179,0.6140459471436231
0.18,0.6140459471436231
0.181,0.6140459471436231
0.182,0.6140459471436231
0.183,0.6140459471436231
0.184,0.6140459471436231
0.185,0.6140459471436231
0.186,0.6140459471436231
0.187,0.6140459471436231
0.188,0.6140459471436231
0.189,0.6140459471436231
0.19,0.6140459471436231
0.191,0.6140459471436231
0.192,0.6140459471436231
0.193,0.6140459471436231
0.194,0.6140459471436231
0.195,0.6140459471436231
0.196,0.6140459471436231
0.197,0.6140459471436231
0.198,0.6140459471436231
0.199,0.6140459471436231
0.2,0.6140459471436231
