PSD_range,PSD_slf
1e-20,0.0
0.001,0.0034372608649123884
0.002,0.012072518542604185
0.003,0.025036465219921582
0.004,0.041782750733493086
0.005,0.06183735788139288
0.006,0.08475229114467485
0.007,0.11009239715321391
0.008,0.13743272840326384
0.009000000000000001,0.16636003781985426
0.01,0.1964759499657532
0.011,0.22740067933059466
0.012,0.2587767083380665
0.013000000000000001,0.2902720971031061
0.014,0.3215832386722732
0.015,0.3524369601653912
0.016,0.38259192821329696
0.017,0.4118393582793929
0.018000000000000002,0.44000305762744235
0.019,0.4669388538334969
0.02,0.49253347651182755
0.021,0.5167029703944795
0.022,0.5393907238480525
0.023,0.5605651989797185
0.024,0.580217448274758
0.025,0.5983584987939593
0.026000000000000002,0.6150166788986359
0.027,0.6302349548005993
0.028,0.644068335461274
0.029,0.6565813949554012
0.03,0.6678459517884084
0.031,0.6779389351741226
0.032,0.6869404592417013
0.033,0.6949321177853898
0.034,0.7019955046738794
0.035,0.708210958514694
0.036000000000000004,0.7136565246862208
0.037,0.7184071234211461
0.038,0.7225339092251752
0.039,0.7261038044863384
0.04,0.7291791885902948
0.041,0.731817723105734
0.042,0.7340722935305403
0.043000000000000003,0.7359910485786493
0.044,0.7376175189249762
0.045,0.7389907986019312
0.046,0.7401457737544914
0.047,0.741113385120762
0.048,0.741920912332561
0.049,0.7425922698595664
0.05,0.7431483060974495
0.051000000000000004,0.7436070986838286
0.052000000000000005,0.7439842405858128
0.053,0.7442931128195127
0.054,0.744545140824166
0.055,0.7447500325179002
0.056,0.7449159969110467
0.057,0.7450499428534653
0.058,0.7451576580550329
0.059000000000000004,0.7452439689561325
0.06,0.74531288235179
0.061,0.7453677099037447
0.062,0.7454111768237673
0.063,0.7454455160929371
0.064,0.7454725496083306
0.065,0.7454937576324563
0.066,0.7455103378722301
0.067,0.7455232554423546
0.068,0.745533284880294
0.069,0.7455410452829524
0.07,0.7455470295337576
0.07100000000000001,0.7455516284871273
0.07200000000000001,0.7455551508782484
0.073,0.7455578396319411
0.074,0.745559885156561
0.075,0.7455614361283429
0.076,0.7455626081987302
0.077,0.7455634909921707
0.078,0.7455641537044031
0.079,0.7455646495610365
0.08,0.7455650193527518
0.081,0.745565294226137
0.082,0.7455654978774081
0.083,0.7455656482694439
0.084,0.7455657589700757
0.085,0.745565840190843
0.08600000000000001,0.7455658995899477
0.08700000000000001,0.745565942890411
0.088,0.7455659743540505
0.089,0.745565997143456
0.09,0.7455660135973402
0.091,0.7455660254391754
0.092,0.7455660339346636
0.093,0.7455660400101355
0.094,0.7455660443412289
0.095,0.745566047419057
0.096,0.7455660495993954
0.097,0.7455660511391073
0.098,0.7455660522230202
0.099,0.7455660529836821
0.1,0.7455660535158329
0.101,0.7455660538869635
0.10200000000000001,0.7455660541449937
0.10300000000000001,0.7455660543238356
0.10400000000000001,0.7455660544474091
0.105,0.7455660545325314
0.106,0.7455660545909867
0.107,0.7455660546310062
0.108,0.7455660546583204
0.109,0.745566054676906
0.11,0.7455660546895139
0.111,0.7455660546980406
0.112,0.7455660547037898
0.113,0.7455660547076545
0.114,0.7455660547102443
0.115,0.7455660547119748
0.116,0.7455660547131275
0.117,0.7455660547138933
0.11800000000000001,0.7455660547144001
0.11900000000000001,0.7455660547147348
0.12,0.7455660547149551
0.121,0.7455660547150996
0.122,0.7455660547151942
0.123,0.7455660547152558
0.124,0.745566054715296
0.125,0.745566054715322
0.126,0.7455660547153389
0.127,0.7455660547153498
0.128,0.7455660547153568
0.129,0.7455660547153611
0.13,0.745566054715364
0.131,0.7455660547153657
0.132,0.745566054715367
0.133,0.7455660547153676
0.134,0.7455660547153682
0.135,0.7455660547153684
0.136,0.7455660547153685
0.137,0.7455660547153689
0.138,0.7455660547153689
0.139,0.7455660547153689
0.14,0.7455660547153689
0.14100000000000001,0.745566054715369
0.14200000000000002,0.745566054715369
0.14300000000000002,0.745566054715369
0.14400000000000002,0.745566054715369
0.145,0.745566054715369
0.146,0.745566054715369
0.147,0.745566054715369
0.148,0.745566054715369
0.149,0.745566054715369
0.15,0.745566054715369
0.151,0.745566054715369
0.152,0.745566054715369
0.153,0.745566054715369
0.154,0.745566054715369
0.155,0.745566054715369
0.156,0.745566054715369
0.157,0.745566054715369
0.158,0.745566054715369
0.159,0.745566054715369
0.16,0.745566054715369
0.161,0.745566054715369
0.162,0.745566054715369
0.163,0.745566054715369
0.164,0.745566054715369
0.165,0.745566054715369
0.166,0.745566054715369
0.167,0.745566054715369
0.168,0.745566054715369
0.169,0.745566054715369
0.17,0.745566054715369
0.171,0.745566054715369
0.17200000000000001,0.745566054715369
0.17300000000000001,0.745566054715369
0.17400000000000002,0.745566054715369
0.17500000000000002,0.745566054715369
0.176,0.745566054715369
0.177,0.745566054715369
0.178,0.745566054715369
0.179,0.745566054715369
0.18,0.745566054715369
0.181,0.745566054715369
0.182,0.745566054715369
0.183,0.745566054715369
0.184,0.745566054715369
0.185,0.745566054715369
0.186,0.745566054715369
0.187,0.745566054715369
0.188,0.745566054715369
0.189,0.745566054715369
0.19,0.745566054715369
0.191,0.745566054715369
0.192,0.745566054715369
0.193,0.745566054715369
0.194,0.745566054715369
0.195,0.745566054715369
0.196,0.745566054715369
0.197,0.745566054715369
0.198,0.745566054715369
0.199,0.745566054715369
0.2,0.745566054715369
