PSD_range,PSD_slf
1e-20,0.0
0.001,0.0015136408412386865
0.002,0.0060972949095022865
0.003,0.013724158784441888
0.004,0.02430820361449552
0.005,0.03771712887748477
0.006,0.05377809960417413
0.007,0.07228282374491418
0.008,0.09299283274130768
0.009000000000000001,0.11564510702625279
0.01,0.13995799306072693
0.011,0.16563728827487662
0.012,0.19238234336034946
0.013000000000000001,0.2198920246921787
0.014,0.2478703849542937
0.015,0.27603190350149825
0.016,0.3041061773232134
0.017,0.33184196693302564
0.018000000000000002,0.3590105275603513
0.019,0.38540818325153253
0.02,0.41085812859217974
0.021,0.4352114685688991
0.022,0.4583475305910232
0.023,0.48017350308117235
0.024,0.500623471722713
0.025,0.519656937052721
0.026000000000000002,0.5372569054632739
0.027,0.5534276498824863
0.028,0.5681922366948265
0.029,0.5815899122265232
0.03,0.5936734358820855
0.031,0.6045064383665545
0.032,0.6141608729995981
0.033,0.6227146165604205
0.034,0.6302492640069621
0.035,0.6368481493446209
0.036000000000000004,0.6425946133594056
0.037,0.6475705282703146
0.038,0.651855079892705
0.039,0.6555237998391842
0.04,0.6586478337259237
0.041,0.6612934263258731
0.042,0.6635216010701656
0.043000000000000003,0.6653880091411926
0.044,0.6669429224780924
0.045,0.6682313451514309
0.046,0.6692932185667443
0.047,0.6701636976308586
0.048,0.6708734771713537
0.049,0.6714491503633128
0.05,0.6719135835336337
0.051000000000000004,0.6722862943501411
0.052000000000000005,0.6725838229541472
0.053,0.672820087979705
0.054,0.6730067215631867
0.055,0.673153379347239
0.056,0.6732680231065894
0.057,0.6733571749680797
0.058,0.6734261432743526
0.059000000000000004,0.6734792209694611
0.06,0.6735198579909599
0.061,0.6735508095659001
0.062,0.673574262557966
0.063,0.6735919421297443
0.064,0.6736052009960511
0.065,0.6736150934770513
0.066,0.6736224364360819
0.067,0.6736278590258544
0.068,0.6736318429837787
0.069,0.6736347550251186
0.07,0.6736368726911115
0.07100000000000001,0.673638404825082
0.07200000000000001,0.673639507677721
0.073,0.6736402974860493
0.074,0.673640860230635
0.075,0.6736412591527956
0.076,0.6736415405073586
0.077,0.673641737936105
0.078,0.6736418757709508
0.079,0.6736419715127061
0.08,0.6736420376793212
0.081,0.673642083175299
0.082,0.6736421142999837
0.083,0.6736421354853536
0.084,0.6736421498325647
0.085,0.6736421594997583
0.08600000000000001,0.6736421659806676
0.08700000000000001,0.6736421703035672
0.088,0.6736421731724909
0.089,0.673642175066877
0.09,0.673642176311462
0.091,0.6736421771250192
0.092,0.673642177654146
0.093,0.6736421779965517
0.094,0.6736421782170126
0.095,0.6736421783582447
0.096,0.6736421784482661
0.097,0.6736421785053577
0.098,0.673642178541383
0.099,0.6736421785640012
0.1,0.6736421785781308
0.101,0.6736421785869129
0.10200000000000001,0.6736421785923441
0.10300000000000001,0.6736421785956861
0.10400000000000001,0.6736421785977323
0.105,0.6736421785989788
0.106,0.6736421785997342
0.107,0.6736421786001898
0.108,0.6736421786004634
0.109,0.6736421786006266
0.11,0.6736421786007235
0.111,0.6736421786007809
0.112,0.6736421786008145
0.113,0.6736421786008342
0.114,0.6736421786008457
0.115,0.6736421786008525
0.116,0.6736421786008562
0.117,0.6736421786008584
0.11800000000000001,0.6736421786008596
0.11900000000000001,0.6736421786008604
0.12,0.6736421786008608
0.121,0.673642178600861
0.122,0.6736421786008612
0.123,0.6736421786008613
0.124,0.6736421786008613
0.125,0.6736421786008613
0.126,0.6736421786008613
0.127,0.6736421786008613
0.128,0.6736421786008613
0.129,0.6736421786008613
0.13,0.6736421786008613
0.131,0.6736421786008613
0.132,0.6736421786008613
0.133,0.6736421786008613
0.134,0.6736421786008613
0.135,0.6736421786008613
0.136,0.6736421786008613
0.137,0.6736421786008613
0.138,0.6736421786008613
0.139,0.6736421786008613
0.14,0.6736421786008613
0.14100000000000001,0.6736421786008613
0.14200000000000002,0.6736421786008613
0.14300000000000002,0.6736421786008613
0.14400000000000002,0.6736421786008613
0.145,0.6736421786008613
0.146,0.6736421786008613
0.147,0.6736421786008613
0.148,0.6736421786008613
0.149,0.6736421786008613
0.15,0.6736421786008613
0.151,0.6736421786008613
0.152,0.6736421786008613
0.153,0.6736421786008613
0.154,0.6736421786008613
0.155,0.6736421786008613
0.156,0.6736421786008613
0.157,0.6736421786008613
0.158,0.6736421786008613
0.159,0.6736421786008613
0.16,0.6736421786008613
0.161,0.6736421786008613
0.162,0.6736421786008613
0.163,0.6736421786008613
0.164,0.6736421786008613
0.165,0.6736421786008613
0.166,0.6736421786008613
0.167,0.6736421786008613
0.168,0.6736421786008613
0.169,0.6736421786008613
0.17,0.6736421786008613
0.171,0.6736421786008613
0.17200000000000001,0.6736421786008613
0.17300000000000001,0.6736421786008613
0.17400000000000002,0.6736421786008613
0.17500000000000002,0.6736421786008613
0.176,0.6736421786008613
0.177,0.6736421786008613
0.178,0.6736421786008613
0.179,0.6736421786008613
0.18,0.6736421786008613
0.181,0.6736421786008613
0.182,0.6736421786008613
0.183,0.6736421786008613
0.184,0.6736421786008613
0.185,0.6736421786008613
0.186,0.6736421786008613
0.187,0.6736421786008613
0.188,0.6736421786008613
0.189,0.6736421786008613
0.19,0.6736421786008613
0.191,0.6736421786008613
0.192,0.6736421786008613
0.193,0.6736421786008613
0.194,0.6736421786008613
0.195,0.6736421786008613
0.196,0.6736421786008613
0.197,0.6736421786008613
0.198,0.6736421786008613
0.199,0.6736421786008613
0.2,0.6736421786008613
