PFA_range,PFA_slf
1e-20,0.0
0.05,0.04659386739183528
0.1,0.09260694520078817
0.15000000000000002,0.1353050313187665
0.2,0.1743213292895964
0.25,0.20968709817190814
0.30000000000000004,0.24157825836908167
0.35000000000000003,0.27022968747175063
0.4,0.29589744448148786
0.45,0.3188398784953151
0.5,0.3393076283769905
0.55,0.3575383000469449
0.6000000000000001,0.3737537869631452
0.65,0.38815915214049707
0.7000000000000001,0.40094245469313033
0.75,0.41227515022971717
0.8,0.4223128338961462
0.8500000000000001,0.43119617803381993
0.9,0.43905196812251446
0.9500000000000001,0.4459941738833632
1.0,0.4521250142958386
1.05,0.4575359899763299
1.1,0.46230886636885626
1.1500000000000001,0.4665165980643262
1.2000000000000002,0.47022418929103055
1.25,0.4734894888629971
1.3,0.47636392007732903
1.35,0.47889314752092044
1.4000000000000001,0.4811176836933977
1.4500000000000002,0.4830734389270827
1.5,0.4847922183937864
1.55,0.48630217010994536
1.6,0.4876281878424334
1.6500000000000001,0.48879227271842945
1.7000000000000002,0.4898138571841085
1.75,0.4907100947605717
1.8,0.4914961188273597
1.85,0.4921852734356451
1.9000000000000001,0.4927893189230376
1.9500000000000002,0.49331861487569034
2.0,0.4937822827650233
2.0500000000000003,0.4941883503785328
2.1,0.49454387996842103
2.15,0.49485508185904337
2.2,0.4951274150847635
2.25,0.4953656764736529
2.3000000000000003,0.4955740794492512
2.35,0.49575632369178807
2.4000000000000004,0.49591565668121146
2.45,0.49605492803635326
2.5,0.49617663746684226
2.5500000000000003,0.49628297706617575
2.6,0.4963758685949316
2.6500000000000004,0.49645699633171836
2.7,0.49652783600540673
2.75,0.4965896802648148
2.8000000000000003,0.49664366109070457
2.85,0.4966907695091054
2.9000000000000004,0.49673187292409365
2.95,0.4967677303517134
3.0,0.4967990058042899
3.0500000000000003,0.4968262800455436
3.1,0.4968500609112851
3.1500000000000004,0.49687079236772447
3.2,0.4968888624592547
3.25,0.49690461027968474
3.3000000000000003,0.49691833208506586
3.35,0.49693028665223876
3.4000000000000004,0.4969406999748335
3.45,0.49694976937750085
3.5,0.4969576671194741
3.5500000000000003,0.4969645435500152
3.6,0.4969705298707638
3.6500000000000004,0.49697574055335364
3.7,0.4969802754548013
3.75,0.4969842216680092
3.8000000000000003,0.4969876551401731
3.85,0.4969906420878828
3.9000000000000004,0.49699324023418
3.95,0.49699549988973935
4.0,0.49699746489761126
4.05,0.49699917345857375
4.1000000000000005,0.497000658852032
4.15,0.49700195006555903
4.2,0.4970030723445486
4.25,0.4970040476720228
4.3,0.49700489518739355
4.3500000000000005,0.49700563155187444
4.4,0.4970062712672832
4.45,0.49700682695412957
4.5,0.497007309594146
4.55,0.49700772874177024
4.6000000000000005,0.4970080927085242
4.65,0.4970084087237352
4.7,0.49700868307461227
4.75,0.4970089212283103
4.800000000000001,0.497009127938279
4.8500000000000005,0.4970093073369096
4.9,0.49700946301622734
4.95,0.49700959809816536
5.0,0.4970097152957541
5.050000000000001,0.4970098169663934
5.1000000000000005,0.4970099051582248
5.15,0.4970099816504917
5.2,0.49701004798866255
5.25,0.4970101055149918
5.300000000000001,0.4970101553951073
5.3500000000000005,0.49701019864113843
5.4,0.49701023613183243
5.45,0.49701026863004694
