PSD_range,PSD_slf
1e-20,0.0
0.001,0.000531519659668003
0.002,0.002556059105788064
0.003,0.00638819558158812
0.004,0.012196828419395466
0.005,0.02007106075943351
0.006,0.03003751118921932
0.007,0.04206804088341162
0.008,0.05608476005777183
0.009000000000000001,0.07196449550415221
0.01,0.08954356376473559
0.011,0.10862317291433518
0.012,0.12897552237364232
0.013000000000000001,0.15035052580271566
0.014,0.17248299239411807
0.015,0.19510004603442063
0.016,0.21792853123378397
0.017,0.24070214532556547
0.018000000000000002,0.26316804554780926
0.019,0.2850927047499713
0.02,0.30626682781174286
0.021,0.32650918915873073
0.022,0.34566930638389776
0.023,0.36362892212371184
0.024,0.38030232224213156
0.025,0.3956355696018058
0.026000000000000002,0.4096047763457266
0.027,0.42221357148700434
0.028,0.4334899433543087
0.029,0.4434826475833067
0.03,0.45225737123700954
0.031,0.4598928333771331
0.032,0.4664769836791296
0.033,0.47210343557169937
0.034,0.4768682411741112
0.035,0.48086708429293157
0.036000000000000004,0.48419293704597266
0.037,0.4869341971200026
0.038,0.48917329765184714
0.039,0.49098576121035337
0.04,0.49243965385383487
0.041,0.4935953848266923
0.042,0.49450579186389865
0.043000000000000003,0.495216450740711
0.044,0.4957661498996389
0.045,0.49618747587395884
0.046,0.49650746195852374
0.047,0.49674826035713643
0.048,0.49692780616420584
0.049,0.497060449449978
0.05,0.4971575389900945
0.051000000000000004,0.49722794753045046
0.052000000000000005,0.4972785337556182
0.053,0.4973145402910811
0.054,0.49733993015895633
0.055,0.49735766622673344
0.056,0.49736993947860103
0.057,0.49737835255552637
0.058,0.49738406511032346
0.059000000000000004,0.49738790725329945
0.06,0.49739046684998994
0.061,0.49739215577991186
0.062,0.49739325955591307
0.063,0.4973939739973181
0.064,0.49739443198704725
0.065,0.4973947227475458
0.066,0.4973949055544945
0.067,0.4973950193734797
0.068,0.49739508954946654
0.069,0.49739513239457694
0.07,0.49739515829697967
0.07100000000000001,0.4973951738027033
0.07200000000000001,0.4973951829933144
0.073,0.49739518838698427
0.074,0.49739519152098527
0.075,0.49739519332390353
0.076,0.49739519435074264
0.077,0.4973951949297252
0.078,0.49739519525291154
0.079,0.4973951954314995
0.08,0.4973951955291895
0.081,0.49739519558208706
0.082,0.4973951956104397
0.083,0.4973951956254822
0.084,0.49739519563338136
0.085,0.49739519563748713
0.08600000000000001,0.49739519563959933
0.08700000000000001,0.4973951956406747
0.088,0.4973951956412166
0.089,0.4973951956414868
0.09,0.4973951956416203
0.091,0.4973951956416854
0.092,0.4973951956417168
0.093,0.49739519564173196
0.094,0.4973951956417391
0.095,0.49739519564174245
0.096,0.49739519564174395
0.097,0.4973951956417447
0.098,0.49739519564174495
0.099,0.49739519564174517
0.1,0.49739519564174517
0.101,0.4973951956417453
0.10200000000000001,0.4973951956417453
0.10300000000000001,0.4973951956417453
0.10400000000000001,0.4973951956417453
0.105,0.4973951956417453
0.106,0.4973951956417453
0.107,0.4973951956417453
0.108,0.4973951956417453
0.109,0.4973951956417453
0.11,0.4973951956417453
0.111,0.4973951956417453
0.112,0.4973951956417453
0.113,0.4973951956417453
0.114,0.4973951956417453
0.115,0.4973951956417453
0.116,0.4973951956417453
0.117,0.4973951956417453
0.11800000000000001,0.4973951956417453
0.11900000000000001,0.4973951956417453
0.12,0.4973951956417453
0.121,0.4973951956417453
0.122,0.4973951956417453
0.123,0.4973951956417453
0.124,0.4973951956417453
0.125,0.4973951956417453
0.126,0.4973951956417453
0.127,0.4973951956417453
0.128,0.4973951956417453
0.129,0.4973951956417453
0.13,0.4973951956417453
0.131,0.4973951956417453
0.132,0.4973951956417453
0.133,0.4973951956417453
0.134,0.4973951956417453
0.135,0.4973951956417453
0.136,0.4973951956417453
0.137,0.4973951956417453
0.138,0.4973951956417453
0.139,0.4973951956417453
0.14,0.4973951956417453
0.14100000000000001,0.4973951956417453
0.14200000000000002,0.4973951956417453
0.14300000000000002,0.4973951956417453
0.14400000000000002,0.4973951956417453
0.145,0.4973951956417453
0.146,0.4973951956417453
0.147,0.4973951956417453
0.148,0.4973951956417453
0.149,0.4973951956417453
0.15,0.4973951956417453
0.151,0.4973951956417453
0.152,0.4973951956417453
0.153,0.4973951956417453
0.154,0.4973951956417453
0.155,0.4973951956417453
0.156,0.4973951956417453
0.157,0.4973951956417453
0.158,0.4973951956417453
0.159,0.4973951956417453
0.16,0.4973951956417453
0.161,0.4973951956417453
0.162,0.4973951956417453
0.163,0.4973951956417453
0.164,0.4973951956417453
0.165,0.4973951956417453
0.166,0.4973951956417453
0.167,0.4973951956417453
0.168,0.4973951956417453
0.169,0.4973951956417453
0.17,0.4973951956417453
0.171,0.4973951956417453
0.17200000000000001,0.4973951956417453
0.17300000000000001,0.4973951956417453
0.17400000000000002,0.4973951956417453
0.17500000000000002,0.4973951956417453
0.176,0.4973951956417453
0.177,0.4973951956417453
0.178,0.4973951956417453
0.179,0.4973951956417453
0.18,0.4973951956417453
0.181,0.4973951956417453
0.182,0.4973951956417453
0.183,0.4973951956417453
0.184,0.4973951956417453
0.185,0.4973951956417453
0.186,0.4973951956417453
0.187,0.4973951956417453
0.188,0.4973951956417453
0.189,0.4973951956417453
0.19,0.4973951956417453
0.191,0.4973951956417453
0.192,0.4973951956417453
0.193,0.4973951956417453
0.194,0.4973951956417453
0.195,0.4973951956417453
0.196,0.4973951956417453
0.197,0.4973951956417453
0.198,0.4973951956417453
0.199,0.4973951956417453
0.2,0.4973951956417453
