PSD_range,PSD_slf
1e-20,0.0
0.001,0.00016447835528803342
0.002,0.0010077508364094213
0.003,0.0029053888066448296
0.004,0.0061458356607013475
0.005,0.010961360945968236
0.006,0.01753462674513862
0.007,0.025998959887973336
0.008,0.0364365148076231
0.009000000000000001,0.04887606485043862
0.01,0.06329138968158277
0.011,0.0796008874248949
0.012,0.0976688339510195
0.013000000000000001,0.11730854569763771
0.014,0.13828754547786876
0.015,0.16033467500036205
0.016,0.183148945859995
0.017,0.2064097803114962
0.018000000000000002,0.2297881742085438
0.019,0.2529582272260224
0.02,0.2756084384577609
0.021,0.29745216428651544
0.022,0.3182366816402181
0.023,0.33775039042558735
0.024,0.35582781662314383
0.025,0.37235223093602177
0.026000000000000002,0.38725586301242904
0.027,0.4005178529599288
0.028,0.4121602255599842
0.029,0.4222422859241038
0.03,0.4308539095540207
0.031,0.4381082305981252
0.032,0.4441342200099831
0.033,0.44906959520061884
0.034,0.4530544230488363
0.035,0.4562256794568999
0.036000000000000004,0.4587129224661021
0.037,0.46063513310138965
0.038,0.4620986876048327
0.039,0.463196352931686
0.04,0.46400714772647256
0.041,0.46459688397305493
0.042,0.46501919816239995
0.043000000000000003,0.46531689140516125
0.044,0.46552342070097036
0.045,0.4656644135978477
0.046,0.4657591111681332
0.047,0.46582167586602685
0.048,0.46586232875908945
0.049,0.46588830328836683
0.05,0.4659046195430578
0.051000000000000004,0.46591469424530313
0.052000000000000005,0.46592080796186963
0.053,0.46592445350407874
0.054,0.4659265891299787
0.055,0.46592781803126787
0.056,0.4659285125120881
0.057,0.4659288978819447
0.058,0.4659291078205931
0.059000000000000004,0.4659292200811851
0.06,0.46592927899346354
0.061,0.4659293093289767
0.062,0.4659293246535215
0.063,0.465929332246959
0.064,0.46592933593697256
0.065,0.46592933769522216
0.066,0.465929338516558
0.067,0.465929338892632
0.068,0.4659293390613896
0.069,0.4659293391355917
0.07,0.46592933916755536
0.07100000000000001,0.4659293391810423
0.07200000000000001,0.4659293391866156
0.073,0.46592933918887064
0.074,0.465929339189764
0.075,0.4659293391901105
0.076,0.46592933919024193
0.077,0.46592933919029067
0.078,0.4659293391903085
0.079,0.4659293391903148
0.08,0.465929339190317
0.081,0.4659293391903177
0.082,0.4659293391903179
0.083,0.465929339190318
0.084,0.4659293391903181
0.085,0.4659293391903181
0.08600000000000001,0.4659293391903181
0.08700000000000001,0.4659293391903181
0.088,0.4659293391903181
0.089,0.4659293391903181
0.09,0.4659293391903181
0.091,0.4659293391903181
0.092,0.4659293391903181
0.093,0.4659293391903181
0.094,0.4659293391903181
0.095,0.4659293391903181
0.096,0.4659293391903181
0.097,0.4659293391903181
0.098,0.4659293391903181
0.099,0.4659293391903181
0.1,0.4659293391903181
0.101,0.4659293391903181
0.10200000000000001,0.4659293391903181
0.10300000000000001,0.4659293391903181
0.10400000000000001,0.4659293391903181
0.105,0.4659293391903181
0.106,0.4659293391903181
0.107,0.4659293391903181
0.108,0.4659293391903181
0.109,0.4659293391903181
0.11,0.4659293391903181
0.111,0.4659293391903181
0.112,0.4659293391903181
0.113,0.4659293391903181
0.114,0.4659293391903181
0.115,0.4659293391903181
0.116,0.4659293391903181
0.117,0.4659293391903181
0.11800000000000001,0.4659293391903181
0.11900000000000001,0.4659293391903181
0.12,0.4659293391903181
0.121,0.4659293391903181
0.122,0.4659293391903181
0.123,0.4659293391903181
0.124,0.4659293391903181
0.125,0.4659293391903181
0.126,0.4659293391903181
0.127,0.4659293391903181
0.128,0.4659293391903181
0.129,0.4659293391903181
0.13,0.4659293391903181
0.131,0.4659293391903181
0.132,0.4659293391903181
0.133,0.4659293391903181
0.134,0.4659293391903181
0.135,0.4659293391903181
0.136,0.4659293391903181
0.137,0.4659293391903181
0.138,0.4659293391903181
0.139,0.4659293391903181
0.14,0.4659293391903181
0.14100000000000001,0.4659293391903181
0.14200000000000002,0.4659293391903181
0.14300000000000002,0.4659293391903181
0.14400000000000002,0.4659293391903181
0.145,0.4659293391903181
0.146,0.4659293391903181
0.147,0.4659293391903181
0.148,0.4659293391903181
0.149,0.4659293391903181
0.15,0.4659293391903181
0.151,0.4659293391903181
0.152,0.4659293391903181
0.153,0.4659293391903181
0.154,0.4659293391903181
0.155,0.4659293391903181
0.156,0.4659293391903181
0.157,0.4659293391903181
0.158,0.4659293391903181
0.159,0.4659293391903181
0.16,0.4659293391903181
0.161,0.4659293391903181
0.162,0.4659293391903181
0.163,0.4659293391903181
0.164,0.4659293391903181
0.165,0.4659293391903181
0.166,0.4659293391903181
0.167,0.4659293391903181
0.168,0.4659293391903181
0.169,0.4659293391903181
0.17,0.4659293391903181
0.171,0.4659293391903181
0.17200000000000001,0.4659293391903181
0.17300000000000001,0.4659293391903181
0.17400000000000002,0.4659293391903181
0.17500000000000002,0.4659293391903181
0.176,0.4659293391903181
0.177,0.4659293391903181
0.178,0.4659293391903181
0.179,0.4659293391903181
0.18,0.4659293391903181
0.181,0.4659293391903181
0.182,0.4659293391903181
0.183,0.4659293391903181
0.184,0.4659293391903181
0.185,0.4659293391903181
0.186,0.4659293391903181
0.187,0.4659293391903181
0.188,0.4659293391903181
0.189,0.4659293391903181
0.19,0.4659293391903181
0.191,0.4659293391903181
0.192,0.4659293391903181
0.193,0.4659293391903181
0.194,0.4659293391903181
0.195,0.4659293391903181
0.196,0.4659293391903181
0.197,0.4659293391903181
0.198,0.4659293391903181
0.199,0.4659293391903181
0.2,0.4659293391903181
