PFA_range,PFA_slf
1e-20,0.0
0.05,0.007683922774887318
0.1,0.017557457142676643
0.15000000000000002,0.028170778873712977
0.2,0.03908480763357907
0.25,0.05006032173831989
0.30000000000000004,0.0609455080756871
0.35000000000000003,0.07163722471708861
0.4,0.08206319281042809
0.45,0.09217233089353447
0.5,0.1019288952239493
0.55,0.1113086352819906
0.6000000000000001,0.12029611884563352
0.65,0.12888278593430266
0.7000000000000001,0.13706548363585644
0.75,0.14484533336712974
0.8,0.1522268370160432
0.8500000000000001,0.15921716037874056
0.9,0.16582555179070838
0.9500000000000001,0.17206286620706926
1.0,0.17794117309824103
1.05,0.1834734320174721
1.1,0.18867322351713203
1.1500000000000001,0.19355452581639893
1.2000000000000002,0.19813152961277106
1.25,0.20241848491317743
1.3,0.2064295748878327
1.35,0.21017881262214053
1.4000000000000001,0.21367995732775108
1.4500000000000002,0.21694644712121286
1.5,0.21999134592142977
1.55,0.2228273023797091
1.6,0.22546651905635168
1.6500000000000001,0.22792073030866547
1.7000000000000002,0.2302011875668566
1.75,0.2323186508539901
1.8,0.2342833855598948
1.85,0.23610516361103723
1.9000000000000001,0.23779326829255398
1.9500000000000002,0.23935650207766168
2.0,0.24080319690583932
2.0500000000000003,0.24214122642637226
2.1,0.24337801978959434
2.15,0.24452057662574023
2.2,0.24557548290179815
2.25,0.24654892739103285
2.3000000000000003,0.24744671852870762
2.35,0.24827430146162488
2.4000000000000004,0.2490367751290036
2.45,0.24973890923841102
2.5,0.2503851610233965
2.5500000000000003,0.25097969168951423
2.6,0.25152638247290504
2.6500000000000004,0.2520288502508214
2.7,0.2524904626566916
2.75,0.2529143526637508
2.8000000000000003,0.2533034326111275
2.85,0.25366040765474507
2.9000000000000004,0.25398778863263605
2.95,0.2542879043404235
3.0,0.254562913217922
3.0500000000000003,0.2548148144521673
3.1,0.25504545850579946
3.1500000000000004,0.25525655708269557
3.2,0.25544969254514627
3.25,0.25562632679878144
3.3000000000000003,0.2557878096629234
3.35,0.25593538674515726
3.4000000000000004,0.2560702068396856
3.45,0.2561933288695502
3.5,0.256305728393069
3.5500000000000003,0.256408303694917
3.6,0.25650188148217723
3.6500000000000004,0.2565872222054568
3.7,0.2566650250248062
3.75,0.2567359324397338
3.8000000000000003,0.2568005346020822
3.85,0.25685937332994724
3.9000000000000004,0.25691294584018987
3.95,0.256961708216427
4.0,0.25700607862869723
4.05,0.2570464403202965
4.1000000000000005,0.2570831443765682
4.15,0.25711651228972543
4.2,0.2571468383330764
4.25,0.2571743917573328
4.3,0.2571994188210015
4.3500000000000005,0.2572221446661939
4.4,0.2572427750505481
4.45,0.25726149794533276
4.5,0.25727848500920447
4.55,0.25729389294651217
4.6000000000000005,0.257307864758492
4.65,0.2573205308951673
4.7,0.2573320103152669
4.75,0.2573424114609969
4.800000000000001,0.2573518331540471
4.8500000000000005,0.2573603654187849
4.9,0.2573680902381834
4.95,0.25737508224764616
5.0,0.2573814093715323
5.050000000000001,0.25738713340684355
5.1000000000000005,0.2573923105582185
5.15,0.2573969919280777
5.2,0.25740122396548365
5.25,0.2574050488770178
5.300000000000001,0.25740850500273016
5.3500000000000005,0.25741162715998867
5.4,0.2574144469578414
5.45,0.25741699308430543
5.5,0.25741929156881116
5.550000000000001,0.25742136602185756
5.6000000000000005,0.25742323785377363
5.65,0.25742492647433407
5.7,0.25742644947483606
5.75,0.25742782279411847
5.800000000000001,0.2574290608698859
5.8500000000000005,0.25743017677658814
5.9,0.25743118235100804
5.95,0.2574320883066114
6.0,0.25743290433763216
6.050000000000001,0.2574336392137804
6.1000000000000005,0.2574343008663907
6.15,0.25743489646675893
6.2,0.25743543249735223
6.25,0.25743591481652056
6.300000000000001,0.2574363487172847
6.3500000000000005,0.2574367389807254
6.4,0.2574370899244557
6.45,0.2574374054466153
6.5,0.2574376890657893
6.550000000000001,0.25743794395721714
6.6000000000000005,0.2574381729856281
6.65,0.2574383787350088
6.7,0.2574385635355806
6.75,0.25743872948824326
6.800000000000001,0.257438878486715
6.8500000000000005,0.25743901223758164
6.9,0.25743913227844667
6.95,0.25743923999435836
7.0,0.25743933663267243
7.050000000000001,0.25743942331649666
7.1000000000000005,0.2574395010568496
7.15,0.25743957076365237
7.2,0.25743963325566416
7.25,0.2574396892694605
7.300000000000001,0.2574397394675435
7.3500000000000005,0.2574397844456677
7.4,0.2574398247394539
7.45,0.25743986083036113
7.5,0.2574398931510746
7.550000000000001,0.2574399220903687
7.6000000000000005,0.2574399479974932
7.65,0.25743997118612905
7.7,0.2574399919379548
7.75,0.2574400105058623
7.800000000000001,0.25744002711685404
7.8500000000000005,0.25744004197465403
7.9,0.25744005526206
7.95,0.25744006714306117
8.0,0.2574400777647457
8.05,0.25744008725901774
8.1,0.2574400957441425
8.15,0.25744010332613687
8.200000000000001,0.25744011010002027
8.25,0.2574401161509398
8.3,0.2574401215551818
8.35,0.257440126381082
8.4,0.2574401306898423
8.450000000000001,0.2574401345362663
8.5,0.2574401379694191
8.55,0.2574401410332207
8.6,0.25744014376697805
8.65,0.25744014620586386
8.700000000000001,0.2574401483813458
8.75,0.2574401503215717
8.8,0.2574401520517159
8.85,0.25744015359428907
8.9,0.25744015496941663
8.950000000000001,0.2574401561950889
9.0,0.2574401572873843
9.05,0.2574401582606705
9.1,0.2574401591277841
9.15,0.2574401599001922
9.200000000000001,0.2574401605881364
9.25,0.25744016120076246
9.3,0.2574401617462364
9.35,0.25744016223184785
9.4,0.2574401626641035
9.450000000000001,0.2574401630488099
9.5,0.2574401633911483
9.55,0.2574401636957407
9.600000000000001,0.2574401639667104
9.65,0.2574401642077344
9.700000000000001,0.25744016442209183
9.75,0.257440164612706
9.8,0.25744016478218307
9.850000000000001,0.25744016493284577
9.9,0.25744016506676415
9.950000000000001,0.25744016518578255
10.0,0.2574401652915441
