PFA_range,PFA_slf
1e-20,0.0
0.05,0.0006772977853787431
0.1,0.002088980625755377
0.15000000000000002,0.004004666094973426
0.2,0.006308276867226301
0.25,0.008913525208605676
0.30000000000000004,0.01174889409616993
0.35000000000000003,0.014752473700371848
0.4,0.017869758918948563
0.45,0.021052578927241855
0.5,0.02425850850347727
0.55,0.027450488919336276
0.6000000000000001,0.030596533174857124
0.65,0.033669455555324974
0.7000000000000001,0.036646597257521785
0.75,0.03950953635327582
0.8,0.04224377927855495
0.8500000000000001,0.04483843588094882
0.9,0.04728588258259398
0.9500000000000001,0.04958141935666481
1.0,0.05172292650720515
1.05,0.0537105270069028
1.1,0.055546259591057974
1.1500000000000001,0.05723376706549412
1.2000000000000002,0.05877800345582497
1.25,0.060184962771435
1.3,0.0614614313261938
1.35,0.06261476478136138
1.4000000000000001,0.06365269037552643
1.4500000000000002,0.06458313419450724
1.5,0.06541407281713217
1.55,0.06615340825180785
1.6,0.06680886475099307
1.6500000000000001,0.06738790585047162
1.7000000000000002,0.0678976698199793
1.75,0.06834492162231999
1.8,0.06873601944993532
1.85,0.06907689393110317
1.9000000000000001,0.06937303816285542
1.9500000000000002,0.06962950682513185
2.0,0.06985092275215157
2.0500000000000003,0.07004148947486093
2.1,0.07020500839593208
2.15,0.07034489941044163
2.2,0.07046422393632411
2.25,0.0705657094651775
2.3000000000000003,0.07065177488306783
2.35,0.07072455594049408
2.4000000000000004,0.07078593036918915
2.45,0.07083754225009704
2.5,0.07088082533134016
2.5500000000000003,0.07091702507733744
2.6,0.07094721930084658
2.6500000000000004,0.07097233728921445
2.7,0.07099317738533797
2.75,0.0710104230236849
2.8000000000000003,0.07102465725318052
2.85,0.07103637580283542
2.9000000000000004,0.07104599876365582
2.95,0.071053880972589
3.0,0.07106032119189629
3.0500000000000003,0.07106557018123076
3.1,0.07106983776055961
3.1500000000000004,0.071073298960563
3.2,0.07107609935383034
3.25,0.07107835965554796
3.3000000000000003,0.07108017967684004
3.35,0.07108164170782841
3.4000000000000004,0.07108281340109192
3.45,0.07108375021975386
3.5,0.07108449750807538
3.5500000000000003,0.07108509223631272
3.6,0.07108556446579588
3.6500000000000004,0.07108593857477002
3.7,0.07108623428054239
3.75,0.0710864674889154
3.8000000000000003,0.0710866509977628
3.85,0.07108679507790994
3.9000000000000004,0.07108690795119157
3.95,0.07108699618266116
4.0,0.07108706500138054
4.05,0.07108711856200314
4.1000000000000005,0.07108716015744439
4.15,0.07108719239127856
4.2,0.07108721731708588
4.25,0.07108723655076449
4.3,0.07108725136079852
4.3500000000000005,0.07108726274060741
4.4,0.07108727146637484
4.45,0.0710872781431462
4.5,0.0710872832414763
