PFA_range,PFA_slf
1e-20,0.0
0.05,0.041627728820108366
0.1,0.0885633450799439
0.15000000000000002,0.13402316589566296
0.2,0.1763217568976524
0.25,0.2148420227540832
0.30000000000000004,0.2494301125849054
0.35000000000000003,0.2801691943405615
0.4,0.3072690135323059
0.45,0.33100440727493846
0.5,0.3516786757668946
0.55,0.36960109916036116
0.6000000000000001,0.38507310956909324
0.65,0.39838000378264926
0.7000000000000001,0.4097862961188498
0.75,0.4195334896420837
0.8,0.42783945143365915
0.8500000000000001,0.4348988360625174
0.9,0.4408841724287758
0.9500000000000001,0.4459473459445755
1.0,0.4502212896059197
1.05,0.45382175539336944
1.1,0.45684907889277765
1.1500000000000001,0.45938987983711643
1.2000000000000002,0.4615186626940232
1.25,0.4632992967383198
1.3,0.4647863658819945
1.35,0.46602638606898933
1.4000000000000001,0.4670588931495469
1.4500000000000002,0.46791740747575367
1.5,0.4686302834895645
1.55,0.469221453669092
1.6,0.4697110766296474
1.6500000000000001,0.47011609914585495
1.7000000000000002,0.4704507415211959
1.75,0.47072691519323284
1.8,0.4709545808082106
1.85,0.47114205428667794
1.9000000000000001,0.47129626767394717
1.9500000000000002,0.47142299085438116
2.0,0.47152701952572623
2.0500000000000003,0.4716123341909022
2.1,0.4716822343364495
2.15,0.4717394514320954
2.2,0.47178624390484314
2.25,0.4718244768120165
2.3000000000000003,0.4718556885580269
2.35,0.4718811466657847
2.4000000000000004,0.47190189432180074
2.45,0.47191878916011765
2.5,0.4719325355303506
2.5500000000000003,0.47194371130550716
2.6,0.47195279012235014
2.6500000000000004,0.47196015980757483
2.7,0.47196613762401335
2.75,0.47197098286974715
2.8000000000000003,0.47197490727700736
2.85,0.47197808358492693
2.9000000000000004,0.471980652598716
2.95,0.4719827289960052
3.0,0.4719844060975226
3.0500000000000003,0.4719857597826978
3.1,0.4719868517001466
3.1500000000000004,0.47198773189737836
3.2,0.4719884409726823
3.25,0.4719890118343351
3.3000000000000003,0.4719894711374467
3.35,0.4719898404564454
3.4000000000000004,0.4719901372409913
3.45,0.47199037559464146
3.5,0.47199056690859165
3.5500000000000003,0.4719907203770384
3.6,0.47199084341592973
3.6500000000000004,0.47199094200294267
3.7,0.47199102095329026
3.75,0.47199108414329527
3.8000000000000003,0.4719911346914876
3.85,0.47199117510518424
3.9000000000000004,0.47199120739904527
3.95,0.4719912331908949
4.0,0.4719912537791117
4.05,0.4719912702050894
4.1000000000000005,0.471991283303617
4.15,0.47199129374348187
4.2,0.4719913020601772
4.25,0.4719913086822284
4.3,0.47199131395237076
4.3500000000000005,0.471991318144575
4.4,0.4719913214777256
4.45,0.47199132412660366
4.5,0.4719913262306998
4.55,0.4719913279012817
4.6000000000000005,0.4719913292270588
4.65,0.47199133027871976
4.7,0.47199133111256475
4.75,0.47199133177341207
4.800000000000001,0.47199133229692214
4.8500000000000005,0.47199133271145455
4.9,0.4719913330395526
4.95,0.4719913332991272
5.0,0.47199133350440176
5.050000000000001,0.4719913336666669
5.1000000000000005,0.4719913337948801
5.15,0.4719913338961454
5.2,0.4719913339760937
5.25,0.47199133403918664
5.300000000000001,0.47199133408895766
5.3500000000000005,0.47199133412820393
5.4,0.4719913341591387
5.45,0.4719913341835125
5.5,0.4719913342027094
5.550000000000001,0.4719913342178231
5.6000000000000005,0.47199133422971745
5.65,0.4719913342390746
5.7,0.471991334246433
5.75,0.47199133425221745
5.800000000000001,0.4719913342567629
5.8500000000000005,0.4719913342603334
5.9,0.47199133426313705
5.95,0.4719913342653377
6.0,0.47199133426706447
6.050000000000001,0.4719913342684189
6.1000000000000005,0.47199133426948087
6.15,0.4719913342703133
6.2,0.4719913342709655
6.25,0.4719913342714764
6.300000000000001,0.47199133427187634
6.3500000000000005,0.47199133427218953
6.4,0.47199133427243445
6.45,0.4719913342726261
6.5,0.47199133427277584
6.550000000000001,0.47199133427289297
6.6000000000000005,0.4719913342729844
6.65,0.47199133427305595
6.7,0.47199133427311174
6.75,0.47199133427315537
6.800000000000001,0.47199133427318934
6.8500000000000005,0.4719913342732159
6.9,0.4719913342732366
6.95,0.4719913342732527
7.0,0.4719913342732653
7.050000000000001,0.4719913342732751
7.1000000000000005,0.4719913342732827
7.15,0.47199133427328865
7.2,0.4719913342732932
7.25,0.47199133427329687
7.300000000000001,0.47199133427329965
7.3500000000000005,0.47199133427330187
7.4,0.47199133427330353
7.45,0.4719913342733048
7.5,0.4719913342733058
7.550000000000001,0.47199133427330664
7.6000000000000005,0.47199133427330725
7.65,0.47199133427330775
7.7,0.47199133427330814
7.75,0.4719913342733084
7.800000000000001,0.4719913342733086
7.8500000000000005,0.4719913342733088
7.9,0.47199133427330897
7.95,0.471991334273309
8.0,0.4719913342733091
8.05,0.4719913342733092
8.1,0.47199133427330925
8.15,0.47199133427330925
8.200000000000001,0.47199133427330925
8.25,0.47199133427330936
8.3,0.47199133427330936
8.35,0.47199133427330936
8.4,0.47199133427330936
8.450000000000001,0.47199133427330936
8.5,0.4719913342733094
8.55,0.4719913342733094
8.6,0.4719913342733094
8.65,0.4719913342733094
8.700000000000001,0.4719913342733094
8.75,0.4719913342733094
8.8,0.4719913342733094
8.85,0.4719913342733094
8.9,0.4719913342733094
8.950000000000001,0.4719913342733094
9.0,0.4719913342733094
9.05,0.4719913342733094
9.1,0.4719913342733094
9.15,0.4719913342733094
9.200000000000001,0.4719913342733094
9.25,0.4719913342733094
9.3,0.4719913342733094
9.35,0.4719913342733094
9.4,0.4719913342733094
9.450000000000001,0.4719913342733094
9.5,0.4719913342733094
9.55,0.4719913342733094
9.600000000000001,0.4719913342733094
9.65,0.4719913342733094
9.700000000000001,0.4719913342733094
9.75,0.4719913342733094
9.8,0.4719913342733094
9.850000000000001,0.4719913342733094
9.9,0.4719913342733094
9.950000000000001,0.4719913342733094
10.0,0.4719913342733094
