PSD_range,PSD_slf
1e-20,0.0
0.001,0.0001422506142557633
0.002,0.0009057514394905871
0.003,0.002671119886853848
0.004,0.005742593765977672
0.005,0.01037312810236214
0.006,0.016768879628280747
0.007,0.025088057616723065
0.008,0.03543778950037194
0.009000000000000001,0.04787061116262193
0.01,0.06238154831326721
0.011,0.07890647031370188
0.012,0.09732221731751627
0.013000000000000001,0.1174488449264808
0.014,0.13905417017303298
0.015,0.16186063212241586
0.016,0.18555430382823632
0.017,0.20979571978097608
0.018000000000000002,0.23423202752271777
0.019,0.25850984782174385
0.02,0.2822881475555293
0.021,0.30525040294161876
0.022,0.32711536294153226
0.023,0.3476458127067255
0.024,0.3666548778760609
0.025,0.3840095897696786
0.026000000000000002,0.3996316320935228
0.027,0.4134953922795234
0.028,0.42562362553124916
0.029,0.43608118977383264
0.03,0.44496741210116375
0.031,0.45240769484841287
0.032,0.45854496140318485
0.033,0.46353148378440057
0.034,0.4675215364233006
0.035,0.4706651973970078
0.036000000000000004,0.47310348483375886
0.037,0.47496488685901916
0.038,0.4763632303796681
0.039,0.4773967456950796
0.04,0.4781481247310953
0.041,0.47868534095710236
0.042,0.4790629957558784
0.043000000000000003,0.4793239738108038
0.044,0.47950122238854354
0.045,0.4796195095315261
0.046,0.47969705817353203
0.047,0.4797469923959071
0.048,0.47977856534670965
0.049,0.47979816417168525
0.05,0.4798101053714952
0.051000000000000004,0.47981724497345885
0.052000000000000005,0.4798214330360326
0.053,0.47982384277775525
0.054,0.4798252025028435
0.055,0.47982595474937406
0.056,0.4798263626957196
0.057,0.47982657950861424
0.058,0.4798266924132996
0.059000000000000004,0.47982675000890884
0.06,0.47982677878443614
0.061,0.47982679286175184
0.062,0.4798267996037
0.063,0.47982680276398715
0.064,0.47982680421359347
0.065,0.479826804864117
0.066,0.47982680514966075
0.067,0.47982680527223137
0.068,0.4798268053236727
0.069,0.47982680534477645
0.07,0.4798268053532377
0.07100000000000001,0.47982680535655237
0.07200000000000001,0.4798268053578209
0.073,0.4798268053582951
0.074,0.47982680535846817
0.075,0.4798268053585298
0.076,0.47982680535855127
0.077,0.47982680535855854
0.078,0.4798268053585609
0.079,0.47982680535856165
0.08,0.4798268053585619
0.081,0.479826805358562
0.082,0.4798268053585621
0.083,0.4798268053585621
0.084,0.4798268053585621
0.085,0.4798268053585621
0.08600000000000001,0.4798268053585621
0.08700000000000001,0.4798268053585621
0.088,0.4798268053585621
0.089,0.4798268053585621
0.09,0.4798268053585621
0.091,0.4798268053585621
0.092,0.4798268053585621
0.093,0.4798268053585621
0.094,0.4798268053585621
0.095,0.4798268053585621
0.096,0.4798268053585621
0.097,0.4798268053585621
0.098,0.4798268053585621
0.099,0.4798268053585621
0.1,0.4798268053585621
0.101,0.4798268053585621
0.10200000000000001,0.4798268053585621
0.10300000000000001,0.4798268053585621
0.10400000000000001,0.4798268053585621
0.105,0.4798268053585621
0.106,0.4798268053585621
0.107,0.4798268053585621
0.108,0.4798268053585621
0.109,0.4798268053585621
0.11,0.4798268053585621
0.111,0.4798268053585621
0.112,0.4798268053585621
0.113,0.4798268053585621
0.114,0.4798268053585621
0.115,0.4798268053585621
0.116,0.4798268053585621
0.117,0.4798268053585621
0.11800000000000001,0.4798268053585621
0.11900000000000001,0.4798268053585621
0.12,0.4798268053585621
0.121,0.4798268053585621
0.122,0.4798268053585621
0.123,0.4798268053585621
0.124,0.4798268053585621
0.125,0.4798268053585621
0.126,0.4798268053585621
0.127,0.4798268053585621
0.128,0.4798268053585621
0.129,0.4798268053585621
0.13,0.4798268053585621
0.131,0.4798268053585621
0.132,0.4798268053585621
0.133,0.4798268053585621
0.134,0.4798268053585621
0.135,0.4798268053585621
0.136,0.4798268053585621
0.137,0.4798268053585621
0.138,0.4798268053585621
0.139,0.4798268053585621
0.14,0.4798268053585621
0.14100000000000001,0.4798268053585621
0.14200000000000002,0.4798268053585621
0.14300000000000002,0.4798268053585621
0.14400000000000002,0.4798268053585621
0.145,0.4798268053585621
0.146,0.4798268053585621
0.147,0.4798268053585621
0.148,0.4798268053585621
0.149,0.4798268053585621
0.15,0.4798268053585621
0.151,0.4798268053585621
0.152,0.4798268053585621
0.153,0.4798268053585621
0.154,0.4798268053585621
0.155,0.4798268053585621
0.156,0.4798268053585621
0.157,0.4798268053585621
0.158,0.4798268053585621
0.159,0.4798268053585621
0.16,0.4798268053585621
0.161,0.4798268053585621
0.162,0.4798268053585621
0.163,0.4798268053585621
0.164,0.4798268053585621
0.165,0.4798268053585621
0.166,0.4798268053585621
0.167,0.4798268053585621
0.168,0.4798268053585621
0.169,0.4798268053585621
0.17,0.4798268053585621
0.171,0.4798268053585621
0.17200000000000001,0.4798268053585621
0.17300000000000001,0.4798268053585621
0.17400000000000002,0.4798268053585621
0.17500000000000002,0.4798268053585621
0.176,0.4798268053585621
0.177,0.4798268053585621
0.178,0.4798268053585621
0.179,0.4798268053585621
0.18,0.4798268053585621
0.181,0.4798268053585621
0.182,0.4798268053585621
0.183,0.4798268053585621
0.184,0.4798268053585621
0.185,0.4798268053585621
0.186,0.4798268053585621
0.187,0.4798268053585621
0.188,0.4798268053585621
0.189,0.4798268053585621
0.19,0.4798268053585621
0.191,0.4798268053585621
0.192,0.4798268053585621
0.193,0.4798268053585621
0.194,0.4798268053585621
0.195,0.4798268053585621
0.196,0.4798268053585621
0.197,0.4798268053585621
0.198,0.4798268053585621
0.199,0.4798268053585621
0.2,0.4798268053585621
