PFA_range,PFA_slf
1e-20,0.0
0.05,0.007429983589360213
0.1,0.017123007743792353
0.15000000000000002,0.027612442075166305
0.2,0.0384467250812639
0.25,0.04937738411526747
0.30000000000000004,0.06024527690125492
0.35000000000000003,0.0709412702666305
0.4,0.08138811387118038
0.45,0.09153057451917272
0.5,0.1013294369976908
0.55,0.11075755466860923
0.6000000000000001,0.11979709127477532
0.65,0.12843750625482744
0.7000000000000001,0.13667403152505408
0.75,0.14450648878468986
0.8,0.1519383521717094
0.8500000000000001,0.15897599357191197
0.9,0.16562806767977933
0.9500000000000001,0.17190500646135484
1.0,0.17781860090806934
1.05,0.18338165354717811
1.1,0.18860768905559075
1.1500000000000001,0.19351071309405468
1.2000000000000002,0.1981050115022655
1.25,0.20240498350563996
1.3,0.20642500373391665
1.35,0.2101793087426656
1.4000000000000001,0.21368190443097615
1.4500000000000002,0.21694649131054827
1.5,0.21998640503744324
1.55,0.22281456999247304
1.6,0.22544346400759788
1.6500000000000001,0.22788509259703785
1.7000000000000002,0.2301509712730527
1.75,0.23225211471508056
1.8,0.23419903172297873
1.85,0.23600172502502625
1.9000000000000001,0.23766969513271854
1.9500000000000002,0.23921194754007155
2.0,0.240637002657474
2.0500000000000003,0.24195290795097343
2.1,0.2431672518288139
2.15,0.2442871788793623
2.2,0.24531940611936262
2.25,0.24627023995966818
2.3000000000000003,0.24714559363802374
2.35,0.24795100490577543
2.4000000000000004,0.24869165378818242
2.45,0.24937238026679817
2.5,0.24999770175764274
2.5500000000000003,0.25057183028099156
2.6,0.2510986892379218
2.6500000000000004,0.2515819297255928
2.7,0.252024946337868
2.75,0.25243089241056815
2.8000000000000003,0.2528026946815871
2.85,0.2531430673455145
2.9000000000000004,0.2534545254904547
2.95,0.25373939791158073
3.0,0.2539998393017448
3.0500000000000003,0.25423784182431536
3.1,0.2544552460774406
3.1500000000000004,0.25465375146223934
3.2,0.2548349259700976
3.25,0.25500021540637025
3.3000000000000003,0.25515095206943306
3.35,0.25528836290525836
3.4000000000000004,0.25541357715856167
3.45,0.25552763354213
3.5,0.2556314869462461
3.5500000000000003,0.2557260147102029
3.6,0.255812022477796
3.6500000000000004,0.25589024965842005
3.7,0.25596137451500045
3.75,0.2560260188994979
3.8000000000000003,0.2560847526561404
3.85,0.25613809771189117
3.9000000000000004,0.2561865318729624
3.95,0.2562304923454534
4.0,0.25627037899743094
4.05,0.2563065573789984
4.1000000000000005,0.2563393615161187
4.15,0.2563690964931815
4.2,0.2563960408385298
4.25,0.2564204487264051
4.3,0.25644255200802807
4.3500000000000005,0.2564625620838052
4.4,0.2564806716279554
4.45,0.25649705617617075
4.5,0.2565118755862754
4.55,0.256525275381224
4.6000000000000005,0.2565373879831814
4.65,0.25654833384685904
4.7,0.2565582224997404
4.75,0.2565671534963145
4.800000000000001,0.2565752172929512
4.8500000000000005,0.2565824960495901
4.9,0.2565890643639835
4.95,0.25659498994382307
5.0,0.25660033422169853
5.050000000000001,0.2566051529174729
5.1000000000000005,0.25660949655232373
5.15,0.2566134109183826
5.2,0.256616937507607
5.25,0.2566201139032471
5.300000000000001,0.256622974137008
5.3500000000000005,0.25662554901476997
5.4,0.2566278664135069
5.45,0.25662995155183316
5.5,0.2566318272364181
5.550000000000001,0.2566335140863281
5.6000000000000005,0.2566350307371904
5.65,0.2566363940269182
5.7,0.25663761916459715
5.75,0.25663871988399883
5.800000000000001,0.25663970858306756
5.8500000000000005,0.2566405964506141
5.9,0.2566413935813474
5.95,0.25664210908027807
6.0,0.2566427511574423
6.050000000000001,0.25664332721381244
6.1000000000000005,0.2566438439191871
6.15,0.25664430728278403
6.2,0.2566447227171984
6.25,0.2566450950963294
6.300000000000001,0.2566454288078274
6.3500000000000005,0.2566457278005632
6.4,0.25664599562757795
6.45,0.256646235484932
6.5,0.2566464502468323
6.550000000000001,0.25664664249738545
6.6000000000000005,0.25664681455929006
6.65,0.2566469685197581
6.7,0.2566471062539224
6.75,0.2566472294459704
6.800000000000001,0.25664733960821784
6.8500000000000005,0.2566474380983184
6.9,0.25664752613478675
6.95,0.2566476048109968
7.0,0.25664767510780073
7.050000000000001,0.2566477379049015
7.1000000000000005,0.25664779399109905
7.15,0.2566478440735198
7.2,0.256647888785927
7.25,0.25664792869620184
7.300000000000001,0.256647964313077
7.3500000000000005,0.25664799609219446
7.4,0.25664802444155416
7.45,0.25664804972641475
7.5,0.25664807227369857
7.550000000000001,0.2566480923759512
7.6000000000000005,0.25664811029489915
7.65,0.25664812626464606
7.7,0.2566481404945428
7.75,0.25664815317176504
7.800000000000001,0.25664816446362626
7.8500000000000005,0.2566481745196541
7.9,0.256648183473453
7.95,0.2566481914443751
8.0,0.2566481985390185
8.05,0.2566482048525704
8.1,0.2566482104700117
8.15,0.2566482154671955
8.200000000000001,0.25664821991181413
8.25,0.2566482238642649
8.3,0.25664822737842546
8.35,0.2566482305023484
8.4,0.25664823327888214
8.450000000000001,0.25664823574622725
8.5,0.2566482379384342
8.55,0.25664823988584806
8.6,0.25664824161550653
8.65,0.25664824315149604
8.700000000000001,0.25664824451526963
8.75,0.2566482457259312
8.8,0.2566482468004898
8.85,0.2566482477540861
8.9,0.25664824860019575
8.950000000000001,0.2566482493508093
9.0,0.2566482500165951
9.05,0.2566482506070422
9.1,0.25664825113059014
9.15,0.25664825159474286
9.200000000000001,0.2566482520061719
9.25,0.2566482523708072
9.3,0.25664825269391883
9.35,0.25664825298018956
9.4,0.2566482532337795
9.450000000000001,0.2566482534583837
9.5,0.25664825365728394
9.55,0.25664825383339407
9.600000000000001,0.2566482539893009
9.65,0.25664825412730063
9.700000000000001,0.25664825424943105
9.75,0.2566482543575003
9.8,0.25664825445311257
9.850000000000001,0.25664825453769075
9.9,0.25664825461249674
9.950000000000001,0.25664825467864966
10.0,0.2566482547371415
